state,agency_name,nsn,item_name,quantity,ui,acquisition_value,demil_code,demil_ic,ship_date,station_type,slug
MD,LAUREL POLICE DEPT,2320-01-107-7153,"TRUCK,UTILITY",1,Each,63894,C,1,2012-05-11T12:00:00Z,State,laurel_police_dept
MD,MARYLAND CAPITOL POLICE,1240-01-411-1265,"SIGHT,REFLEX",30,Each,333,D,1,2014-03-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2012-04-24T12:00:00Z,State,maryland_capitol_police
MD,MONTGOMERY COUNTY POLICE DEPT,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,733000,C,1,2014-04-21T12:00:00Z,State,montgomery_county_police_dept
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-09-05T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-09-05T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-09-05T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2003-06-25T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2003-06-25T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-09-05T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-09-05T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,morgan_state_univ_police_hi_ed
MD,"NATURAL RESOURCES POLICE DNR",1560-00-128-1713,"WINDOW PANEL,AIRCRAFT",4,Each,699.37,Q,3,2014-10-06T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-126-9160,"LEG,ENGINE MOUNT",4,Each,3098.29,Q,3,2014-11-28T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",1,Each,6.24,A,NA,2021-02-17T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",659,Each,6.24,A,NA,2021-02-17T07:22:20Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1240-01-411-1265,"SIGHT,REFLEX",6,Each,333,D,1,2018-05-03T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-126-4423,"DOOR,CREW",1,Each,12136.74,Q,3,2014-10-14T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1240-01-576-6134,"SIGHT,REFLEX",12,Each,469,D,1,2018-05-03T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0442,"DUCT,AIR OUTLET",1,Each,164.72,Q,3,2014-07-14T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",8415-01-394-8033,"HELMET,FLYER'S",1,Each,886.57,Q,3,2014-06-10T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-126-4423,"DOOR,CREW",2,Each,12136.74,Q,3,2014-10-14T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1680-00-123-0723,"CONTROL STICK,AIRCRAFT",1,Each,9665.4,Q,3,2014-10-08T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-433-2474,"BOOT ASSY,DUCT",3,Each,104.04,Q,3,2015-02-11T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-433-2474,"BOOT ASSY,DUCT",1,Each,104.04,Q,3,2015-02-11T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1660-00-133-6077,"PLENUM,HEATER,AIRCR",1,Each,2085.21,Q,3,2015-03-06T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1520-00-169-7137,"HELICOPTER,OBSERVATION",1,Each,92290,C,1,2009-07-17T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",5180-00-323-5114,"TOOL KIT,AIRCRAFT MAINTENANCE",1,Kit,641,Q,3,2014-06-24T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-01-214-9169,"SHAFT,OUTPUT DRIVE",2,Each,1036.04,Q,3,2014-06-28T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",5855-DS-IMI-NTEN,IMAGE INTENSIFIER,1,Each,129477,D,NA,2014-04-10T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",8415-01-394-8033,"HELMET,FLYER'S",5,Each,886.57,Q,3,2014-06-10T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-00-121-6577,"COLLAR,SWASHPLATE D",4,Each,408,Q,3,2014-07-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-01-059-6545,"CARRIER ASSY,TRANSM",3,Each,3146,Q,3,2014-07-08T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1620-01-225-6599,"SHOE ASSY,SKID",10,Each,396.46,Q,3,2014-07-08T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-01-033-8262,"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",3,Each,146.24,Q,3,2014-11-19T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-128-7532,"DUCT ASSY,AIR",4,Each,114.48,Q,3,2014-07-14T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0443,"DUCT,AIR OUTLET",4,Each,117.75,Q,3,2014-07-15T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-00-245-8491,"PLATE ASSY,DROOP COMPENSATOR",3,Each,400.23,Q,3,2014-07-24T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-128-1714,"WINDOW PANEL,AIRCRAFT",1,Each,849.98,Q,3,2014-10-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1680-01-106-1925,"FILTER,LIGHT,PANEL",1,Each,12.36,Q,3,2014-07-24T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",2840-00-169-0108,"CASE,COMBUSTION CHAMBER,AIRCRAFT GAS TURBINE ENGINE",1,Each,3987,Q,3,2014-07-29T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",3040-01-018-9710,"CONNECTING LINK,RIGID",3,Each,637,Q,3,2014-10-04T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-01-393-6544,CASE ASSEMBLY,3,Each,12265.86,Q,3,2014-07-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0445,"DUCT,AIR OUTLET",4,Each,125.81,Q,3,2014-07-15T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-175-4754,"RETAINER,WINDSHIELD",1,Each,205.22,Q,3,2014-07-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1680-00-126-4350,FORCE GRADIENT ASSY,3,Each,464,Q,3,2014-07-10T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-133-6098,"SUPPORT ASSY,BELL C",5,Each,2071,Q,3,2014-07-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0444,"DUCT,AIR OUTLET",4,Each,118.49,Q,3,2014-07-14T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",4820-01-047-2796,"VALVE,CHECK",5,Each,2024,Q,3,2014-07-15T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-01-214-0212,DRIVE SHAFT-SEG,10,Each,638,Q,3,2014-07-08T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-128-7527,"DUCT ASSY,AIR",4,Each,150.74,Q,3,2014-07-14T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-126-9161,"LEG,ENGINE MOUNT,FO",8,Each,464.46,Q,3,2014-10-17T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",2840-00-169-0108,"CASE,COMBUSTION CHAMBER,AIRCRAFT GAS TURBINE ENGINE",1,Each,3987,Q,3,2014-07-29T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1680-00-133-6074,"PANEL,FAULT-FUNCTION INDICATOR,AIRCRAFT",2,Each,8774.11,Q,3,2014-10-06T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-00-125-4086,"CLEVIS,IDLER CONTRO",2,Each,1338.74,Q,3,2014-07-10T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-152-3465,"DOOR ASSEMBLY,AIRCRAFT SEAT",1,Each,3622.29,Q,3,2014-07-15T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-128-7526,DUCT,4,Each,105.7,Q,3,2014-07-14T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0446,"DUCT,AIR OUTLET",1,Each,103.3,Q,3,2014-07-12T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0446,"DUCT,AIR OUTLET",1,Each,103.3,Q,3,2014-07-12T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-01-037-1009,"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",2,Each,1162.27,Q,3,2015-01-30T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1660-00-132-1038,"MIXING VALVE,REMOTE",2,Each,13587.24,Q,3,2015-02-10T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-01-078-5722,"DUCT ASSEMBLY,BLEED AIR",5,Each,457.74,Q,3,2015-02-13T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",4810-01-089-4105,VALVE TEMPERATURE C,3,Each,10515,Q,3,2015-02-12T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1615-00-121-6577,"COLLAR,SWASHPLATE D",5,Each,408,Q,3,2014-07-08T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-128-1714,"WINDOW PANEL,AIRCRAFT",1,Each,849.98,Q,3,2014-10-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1660-01-031-6981,"VALVE,FLAPPER",1,Each,1227.89,Q,3,2014-07-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1680-00-125-8875,"GUIDE,CONTROL STICK",2,Each,208.22,Q,3,2014-07-10T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0446,"DUCT,AIR OUTLET",1,Each,103.3,Q,3,2014-07-12T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-462-0446,"DUCT,AIR OUTLET",1,Each,103.3,Q,3,2014-07-12T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",2840-00-939-9395,"SPRAY NOZZLE,FUEL",1,Each,515,Q,3,2014-10-08T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",2840-00-198-8610,"TANK,LUBRICATING OIL,AIRCRAFT GAS TURBINE ENGINE",2,Each,7248.91,Q,3,2014-10-08T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1680-00-126-4349,"SLEEVE,CYCLIC STICK",1,Each,110.24,Q,3,2014-11-19T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-00-128-1714,"WINDOW PANEL,AIRCRAFT",1,Each,849.98,Q,3,2014-10-09T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",1560-01-033-8261,"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",4,Each,260.67,Q,3,2014-10-22T12:00:00Z,State,natural_resources_police_dnr
MD,"NATURAL RESOURCES POLICE DNR",6610-00-179-9035,"INDICATOR,ATTITUDE",3,Each,1668.35,Q,3,2014-07-24T12:00:00Z,State,natural_resources_police_dnr
MD,NEW CARROLLTON POLICE DEPT,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",20,Each,333,D,1,2014-03-24T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,new_carrollton_police_dept
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,new_carrollton_police_dept
MD,OCEAN CITY POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",4,Each,1287,D,1,2015-03-30T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,2320-01-074-7642,"TRUCK,ARMORED",1,Each,65070,C,1,2005-07-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2011-10-06T12:00:00Z,State,ocean_city_police
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,ocean_city_police
MD,OXFORD POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",3,Each,333,D,1,2014-03-24T12:00:00Z,State,oxford_police_department
MD,OXFORD POLICE DEPARTMENT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,2000-07-18T12:00:00Z,State,oxford_police_department
MD,OXFORD POLICE DEPARTMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-10-09T12:00:00Z,State,oxford_police_department
MD,OXFORD POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2003-08-05T12:00:00Z,State,oxford_police_department
MD,OXFORD POLICE DEPARTMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-10-09T12:00:00Z,State,oxford_police_department
MD,OXFORD POLICE DEPARTMENT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,2000-07-18T12:00:00Z,State,oxford_police_department
