State,Agency Name,NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type
MD,HOWARD COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 17, 1998 12:00:00 AM",State
MD,HOWARD COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 16, 1998 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,"$62,627.00",C,1,"Feb 26, 2014 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,HYATTSVILLE POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,LA PLATA POLICE DEPT,2320-01-455-9593,"TRUCK,UTILITY",1,Each,"$60,409.00",C,1,"Jun 23, 2014 12:00:00 AM",State
MD,LA PLATA POLICE DEPT,1005-01-559-7993,"SIGHT,HOLOGRAPHIC",10,Each,$485.43,D,1,"Oct 21, 2014 12:00:00 AM",State
MD,LA PLATA POLICE DEPT,5855-01-422-5413,"GOGGLES,NIGHTVISIO",1,Each,"$2,748.00",F,1,"Aug 26, 2014 12:00:00 AM",State
MD,LA PLATA POLICE DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,"$11,999.00",F,7,"Nov 22, 2016 12:00:00 AM",State
MD,LA PLATA POLICE DEPT,6515-01-338-6602,"RESUSCITATOR,HAND OPERATED",10,Each,$599.42,F,1,"Oct 22, 2014 12:00:00 AM",State
MD,LA PLATA POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Dec 15, 2014 12:00:00 AM",State
MD,LAUREL POLICE DEPT,2320-01-107-7153,"TRUCK,UTILITY",1,Each,"$63,894.00",C,1,"May 11, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1240-01-411-1265,"SIGHT,REFLEX",30,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MARYLAND CAPITOL POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM",State
MD,MONTGOMERY COUNTY POLICE DEPT,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,"$733,000.00",C,1,"Apr 21, 2014 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 5, 2002 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 5, 2002 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 5, 2002 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jun 25, 2003 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jun 25, 2003 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 5, 2002 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 5, 2002 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,MORGAN STATE UNIV POLICE HI_ED,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-128-1713,"WINDOW PANEL,AIRCRAFT",4,Each,$699.37,Q,3,"Oct 6, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-126-9160,"LEG,ENGINE MOUNT   ",4,Each,"$3,098.29",Q,3,"Nov 28, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",1,Each,$6.24,A,,"Feb 17, 2021 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",659,Each,$6.24,A,,"Feb 17, 2021 7:22:20 AM",State
MD,NATURAL RESOURCES POLICE DNR,1240-01-411-1265,"SIGHT,REFLEX",6,Each,$333.00,D,1,"May 3, 2018 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-126-4423,"DOOR,CREW          ",1,Each,"$12,136.74",Q,3,"Oct 14, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1240-01-576-6134,"SIGHT,REFLEX",12,Each,$469.00,D,1,"May 3, 2018 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0442,"DUCT,AIR OUTLET    ",1,Each,$164.72,Q,3,"Jul 14, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,8415-01-394-8033,"HELMET,FLYER'S",1,Each,$886.57,Q,3,"Jun 10, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-126-4423,"DOOR,CREW          ",2,Each,"$12,136.74",Q,3,"Oct 14, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1680-00-123-0723,"CONTROL STICK,AIRCRAFT",1,Each,"$9,665.40",Q,3,"Oct 8, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-433-2474,"BOOT ASSY,DUCT     ",3,Each,$104.04,Q,3,"Feb 11, 2015 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-433-2474,"BOOT ASSY,DUCT     ",1,Each,$104.04,Q,3,"Feb 11, 2015 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1660-00-133-6077,"PLENUM,HEATER,AIRCR",1,Each,"$2,085.21",Q,3,"Mar 6, 2015 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1520-00-169-7137,"HELICOPTER,OBSERVATION",1,Each,"$92,290.00",C,1,"Jul 17, 2009 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,5180-00-323-5114,"TOOL KIT,AIRCRAFT MAINTENANCE",1,Kit,$641.00,Q,3,"Jun 24, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-01-214-9169,"SHAFT,OUTPUT DRIVE ",2,Each,"$1,036.04",Q,3,"Jun 28, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,5855-DS-IMI-NTEN,IMAGE INTENSIFIER,1,Each,"$129,477.00",D,,"Apr 10, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,8415-01-394-8033,"HELMET,FLYER'S",5,Each,$886.57,Q,3,"Jun 10, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-00-121-6577,"COLLAR,SWASHPLATE D",4,Each,$408.00,Q,3,"Jul 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-01-059-6545,"CARRIER ASSY,TRANSM",3,Each,"$3,146.00",Q,3,"Jul 8, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1620-01-225-6599,"SHOE ASSY,SKID     ",10,Each,$396.46,Q,3,"Jul 8, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-01-033-8262,"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",3,Each,$146.24,Q,3,"Nov 19, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-128-7532,"DUCT ASSY,AIR      ",4,Each,$114.48,Q,3,"Jul 14, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0443,"DUCT,AIR OUTLET    ",4,Each,$117.75,Q,3,"Jul 15, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-00-245-8491,"PLATE ASSY,DROOP COMPENSATOR",3,Each,$400.23,Q,3,"Jul 24, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-128-1714,"WINDOW PANEL,AIRCRAFT",1,Each,$849.98,Q,3,"Oct 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1680-01-106-1925,"FILTER,LIGHT,PANEL ",1,Each,$12.36,Q,3,"Jul 24, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,2840-00-169-0108,"CASE,COMBUSTION CHAMBER,AIRCRAFT GAS TURBINE ENGINE",1,Each,"$3,987.00",Q,3,"Jul 29, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,3040-01-018-9710,"CONNECTING LINK,RIGID",3,Each,$637.00,Q,3,"Oct 4, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-01-393-6544,CASE ASSEMBLY      ,3,Each,"$12,265.86",Q,3,"Jul 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0445,"DUCT,AIR OUTLET    ",4,Each,$125.81,Q,3,"Jul 15, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-175-4754,"RETAINER,WINDSHIELD",1,Each,$205.22,Q,3,"Jul 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1680-00-126-4350,FORCE GRADIENT ASSY,3,Each,$464.00,Q,3,"Jul 10, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-133-6098,"SUPPORT ASSY,BELL C",5,Each,"$2,071.00",Q,3,"Jul 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0444,"DUCT,AIR OUTLET    ",4,Each,$118.49,Q,3,"Jul 14, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,4820-01-047-2796,"VALVE,CHECK",5,Each,"$2,024.00",Q,3,"Jul 15, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-01-214-0212,DRIVE SHAFT-SEG    ,10,Each,$638.00,Q,3,"Jul 8, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-128-7527,"DUCT ASSY,AIR      ",4,Each,$150.74,Q,3,"Jul 14, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-126-9161,"LEG,ENGINE MOUNT,FO",8,Each,$464.46,Q,3,"Oct 17, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,2840-00-169-0108,"CASE,COMBUSTION CHAMBER,AIRCRAFT GAS TURBINE ENGINE",1,Each,"$3,987.00",Q,3,"Jul 29, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1680-00-133-6074,"PANEL,FAULT-FUNCTION INDICATOR,AIRCRAFT",2,Each,"$8,774.11",Q,3,"Oct 6, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-00-125-4086,"CLEVIS,IDLER CONTRO",2,Each,"$1,338.74",Q,3,"Jul 10, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-152-3465,"DOOR ASSEMBLY,AIRCRAFT SEAT",1,Each,"$3,622.29",Q,3,"Jul 15, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-128-7526,DUCT               ,4,Each,$105.70,Q,3,"Jul 14, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0446,"DUCT,AIR OUTLET    ",1,Each,$103.30,Q,3,"Jul 12, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0446,"DUCT,AIR OUTLET    ",1,Each,$103.30,Q,3,"Jul 12, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-01-037-1009,"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",2,Each,"$1,162.27",Q,3,"Jan 30, 2015 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1660-00-132-1038,"MIXING VALVE,REMOTE",2,Each,"$13,587.24",Q,3,"Feb 10, 2015 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-01-078-5722,"DUCT ASSEMBLY,BLEED AIR",5,Each,$457.74,Q,3,"Feb 13, 2015 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,4810-01-089-4105,VALVE TEMPERATURE C,3,Each,"$10,515.00",Q,3,"Feb 12, 2015 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1615-00-121-6577,"COLLAR,SWASHPLATE D",5,Each,$408.00,Q,3,"Jul 8, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-128-1714,"WINDOW PANEL,AIRCRAFT",1,Each,$849.98,Q,3,"Oct 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1660-01-031-6981,"VALVE,FLAPPER      ",1,Each,"$1,227.89",Q,3,"Jul 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1680-00-125-8875,"GUIDE,CONTROL STICK",2,Each,$208.22,Q,3,"Jul 10, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0446,"DUCT,AIR OUTLET    ",1,Each,$103.30,Q,3,"Jul 12, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-462-0446,"DUCT,AIR OUTLET    ",1,Each,$103.30,Q,3,"Jul 12, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,2840-00-939-9395,"SPRAY NOZZLE,FUEL  ",1,Each,$515.00,Q,3,"Oct 8, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,2840-00-198-8610,"TANK,LUBRICATING OIL,AIRCRAFT GAS TURBINE ENGINE",2,Each,"$7,248.91",Q,3,"Oct 8, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1680-00-126-4349,"SLEEVE,CYCLIC STICK",1,Each,$110.24,Q,3,"Nov 19, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-00-128-1714,"WINDOW PANEL,AIRCRAFT",1,Each,$849.98,Q,3,"Oct 9, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,1560-01-033-8261,"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",4,Each,$260.67,Q,3,"Oct 22, 2014 12:00:00 AM",State
MD,NATURAL RESOURCES POLICE DNR,6610-00-179-9035,"INDICATOR,ATTITUDE",3,Each,"$1,668.35",Q,3,"Jul 24, 2014 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",20,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,NEW CARROLLTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,OCEAN CITY POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",4,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Oct 6, 2011 12:00:00 AM",State
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Oct 6, 2011 12:00:00 AM",State
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Oct 6, 2011 12:00:00 AM",State
MD,OCEAN CITY POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Oct 6, 2011 12:00:00 AM",State
MD,OCEAN CITY POLICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
